owner,platform,lat,lon,observationDate,depth,DO,qcFlag 
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T16:00:00Z,74.4,5.88,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T16:15:00Z,79.7,6.31,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T16:30:00Z,80.3,6.36,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T16:45:00Z,89.9,7.11,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T17:00:00Z,83.9,6.63,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T17:15:00Z,73.55,5.82,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T17:30:00Z,71.46,5.65,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T17:45:00Z,74.81,5.91,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T18:00:00Z,57.93,4.58,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T18:15:00Z,72.2,5.71,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T18:30:00Z,81.8,6.45,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T18:45:00Z,77.67,6.12,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T19:00:00Z,87.8,6.91,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T19:15:00Z,96.9,7.58,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T19:30:00Z,85.8,6.75,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T19:45:00Z,92.3,7.24,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T20:00:00Z,98.7,7.72,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T20:15:00Z,110.4,8.56,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T20:30:00Z,117.0,9.02,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T20:45:00Z,120.2,9.23,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T21:00:00Z,119.4,9.16,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T21:15:00Z,122.2,9.34,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T21:30:00Z,124.8,9.5,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T21:45:00Z,126.2,9.58,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T22:00:00Z,125.3,9.49,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T22:15:00Z,121.7,9.22,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T22:30:00Z,116.4,8.83,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T22:45:00Z,113.2,8.6,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T23:00:00Z,111.1,8.44,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T23:15:00Z,109.8,8.34,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T23:30:00Z,111.3,8.43,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-10T23:45:00Z,112.8,8.53,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T00:00:00Z,113.2,8.55,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T00:15:00Z,112.6,8.49,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T00:30:00Z,111.8,8.42,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T00:45:00Z,110.8,8.35,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T01:00:00Z,110.1,8.29,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T01:15:00Z,108.6,8.18,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T01:30:00Z,106.9,8.06,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T01:45:00Z,105.6,7.96,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T02:00:00Z,103.9,7.84,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T02:15:00Z,102.3,7.72,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T02:30:00Z,101.1,7.63,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T02:45:00Z,98.9,7.47,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T03:00:00Z,97.7,7.39,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T03:15:00Z,92.3,6.99,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T03:30:00Z,87.9,6.66,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T03:45:00Z,85.7,6.51,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T04:00:00Z,94.6,7.29,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T04:15:00Z,95.3,7.38,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T04:30:00Z,89.6,6.94,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T04:45:00Z,90.2,6.95,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T05:00:00Z,95.7,7.41,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T05:15:00Z,95.1,7.34,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T05:30:00Z,93.8,7.24,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T05:45:00Z,94.8,7.29,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T06:00:00Z,93.0,7.2,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T06:15:00Z,94.0,7.29,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T06:30:00Z,93.7,7.27,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T06:45:00Z,96.7,7.51,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T07:00:00Z,96.3,7.48,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T07:15:00Z,95.5,7.42,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T07:30:00Z,93.7,7.29,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T07:45:00Z,90.8,7.08,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T08:00:00Z,92.0,7.18,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T08:15:00Z,89.9,7.03,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T08:30:00Z,88.3,6.92,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T08:45:00Z,90.5,7.1,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T09:00:00Z,89.9,7.07,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T09:15:00Z,91.2,7.19,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T09:30:00Z,90.0,7.12,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T09:45:00Z,89.9,7.12,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T10:00:00Z,87.9,6.97,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T10:15:00Z,89.9,7.15,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T10:30:00Z,89.8,7.14,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T10:45:00Z,88.8,7.08,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T11:00:00Z,86.2,6.88,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T11:15:00Z,87.5,7.0,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T11:30:00Z,86.7,6.94,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T11:45:00Z,86.3,6.91,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T12:00:00Z,82.5,6.61,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T12:15:00Z,79.45,6.37,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T12:30:00Z,84.7,6.78,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T12:45:00Z,79.93,6.4,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T13:00:00Z,78.39,6.28,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T13:15:00Z,76.08,6.08,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T13:30:00Z,76.46,6.1,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T13:45:00Z,77.35,6.18,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T14:00:00Z,73.68,5.89,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T14:15:00Z,77.87,6.23,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T14:30:00Z,73.49,5.88,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T14:45:00Z,77.69,6.22,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T15:00:00Z,71.98,5.75,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T15:15:00Z,68.07,5.44,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T15:30:00Z,74.44,5.95,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T15:45:00Z,76.72,6.13,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T16:00:00Z,82.5,6.57,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T16:15:00Z,83.2,6.62,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T16:30:00Z,88.2,7.0,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T16:45:00Z,96.6,7.61,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T17:00:00Z,96.3,7.56,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T17:15:00Z,96.8,7.58,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T17:30:00Z,98.8,7.71,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T17:45:00Z,100.9,7.86,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T18:00:00Z,103.0,8.0,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T18:15:00Z,106.3,8.22,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T18:30:00Z,105.3,8.12,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T18:45:00Z,105.0,8.08,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T19:00:00Z,104.7,8.04,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T19:15:00Z,103.6,7.94,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T19:30:00Z,103.7,7.95,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T19:45:00Z,102.3,7.83,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T20:00:00Z,102.9,7.85,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T20:15:00Z,104.3,7.94,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T20:30:00Z,105.3,8.0,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T20:45:00Z,106.7,8.08,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T21:00:00Z,107.4,8.11,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T21:15:00Z,108.2,8.14,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T21:30:00Z,109.1,8.18,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T21:45:00Z,108.9,8.15,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T22:00:00Z,109.1,8.16,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T22:15:00Z,109.7,8.19,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T22:30:00Z,109.3,8.16,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T22:45:00Z,109.0,8.12,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T23:00:00Z,108.3,8.06,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T23:15:00Z,108.4,8.06,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T23:30:00Z,107.3,7.98,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-11T23:45:00Z,106.5,7.94,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T00:00:00Z,105.3,7.84,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T00:15:00Z,104.3,7.78,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T00:30:00Z,102.3,7.64,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T00:45:00Z,101.3,7.57,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T01:00:00Z,99.8,7.46,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T01:15:00Z,98.2,7.35,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T01:30:00Z,97.7,7.33,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T01:45:00Z,96.7,7.27,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T02:00:00Z,95.7,7.21,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T02:15:00Z,93.0,7.01,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T02:30:00Z,92.6,6.98,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T02:45:00Z,88.3,6.66,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T03:00:00Z,82.9,6.26,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T03:15:00Z,78.89,5.97,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T03:30:00Z,79.63,6.02,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T03:45:00Z,86.2,6.58,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T04:00:00Z,79.99,6.1,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T04:15:00Z,62.3,4.74,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T04:30:00Z,75.09,5.75,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T04:45:00Z,71.46,5.47,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T05:00:00Z,76.3,5.82,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T05:15:00Z,74.04,5.66,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T05:30:00Z,80.4,6.13,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T05:45:00Z,71.96,5.52,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T06:00:00Z,69.66,5.37,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T06:15:00Z,66.11,5.11,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T06:30:00Z,66.69,5.16,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T06:45:00Z,67.43,5.23,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T07:00:00Z,63.13,4.89,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T07:15:00Z,72.67,5.64,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T07:30:00Z,75.18,5.84,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T07:45:00Z,75.35,5.86,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T08:00:00Z,77.68,6.03,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T08:15:00Z,75.63,5.87,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T08:30:00Z,75.58,5.88,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T08:45:00Z,79.14,6.18,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T09:00:00Z,81.6,6.38,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T09:15:00Z,81.9,6.4,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T09:30:00Z,81.4,6.38,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T09:45:00Z,82.2,6.46,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T10:00:00Z,84.8,6.67,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T10:15:00Z,83.0,6.52,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T10:30:00Z,82.0,6.45,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T10:45:00Z,83.8,6.6,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T11:00:00Z,81.3,6.41,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T11:15:00Z,82.4,6.5,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T11:30:00Z,83.7,6.61,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T11:45:00Z,81.4,6.43,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T12:00:00Z,82.9,6.56,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T12:15:00Z,81.9,6.48,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T12:30:00Z,80.9,6.41,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T12:45:00Z,80.3,6.36,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T13:00:00Z,84.9,6.74,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T13:15:00Z,85.2,6.77,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T13:30:00Z,86.6,6.89,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T13:45:00Z,87.2,6.94,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T14:00:00Z,86.9,6.92,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T14:15:00Z,86.7,6.9,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T14:30:00Z,87.1,6.94,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T14:45:00Z,88.7,7.07,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T15:00:00Z,89.8,7.15,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T15:15:00Z,89.3,7.12,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T15:30:00Z,89.5,7.14,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T15:45:00Z,89.8,7.17,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T16:00:00Z,90.4,7.21,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T16:15:00Z,89.7,7.16,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T16:30:00Z,89.7,7.15,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T16:45:00Z,90.6,7.21,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T17:00:00Z,90.7,7.22,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T17:15:00Z,89.6,7.13,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T17:30:00Z,89.7,7.14,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T17:45:00Z,86.9,6.92,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T18:00:00Z,90.0,7.17,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T18:15:00Z,92.9,7.4,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T18:30:00Z,96.0,7.63,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T18:45:00Z,94.6,7.52,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T19:00:00Z,93.1,7.4,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T19:15:00Z,92.6,7.38,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T19:30:00Z,91.3,7.27,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T19:45:00Z,90.3,7.18,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T20:00:00Z,92.3,7.33,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T20:15:00Z,93.8,7.44,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T20:30:00Z,94.7,7.49,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T20:45:00Z,94.1,7.44,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T21:00:00Z,94.8,7.47,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T21:15:00Z,93.2,7.33,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T21:30:00Z,92.2,7.24,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T21:45:00Z,91.9,7.2,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T22:00:00Z,92.8,7.27,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T22:15:00Z,92.3,7.23,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-12T22:30:00Z,90.3,7.07,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-13T18:00:00Z,76.53,6.21,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-13T18:15:00Z,72.1,5.85,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-13T18:30:00Z,83.6,6.78,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-13T18:45:00Z,92.4,7.41,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-13T23:15:00Z,115.4,8.98,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-13T23:30:00Z,114.9,8.95,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-13T23:45:00Z,115.2,8.96,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T00:00:00Z,115.3,8.98,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T00:15:00Z,115.8,9.02,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T00:30:00Z,115.2,8.98,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T00:45:00Z,114.3,8.92,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T01:00:00Z,113.5,8.86,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T01:15:00Z,112.7,8.81,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T01:30:00Z,111.7,8.74,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T01:45:00Z,110.1,8.61,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T02:00:00Z,109.0,8.54,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T02:15:00Z,108.1,8.48,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T02:30:00Z,106.4,8.36,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T02:45:00Z,105.3,8.29,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T03:00:00Z,104.8,8.25,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T03:15:00Z,103.0,8.13,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T03:30:00Z,102.1,8.07,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T03:45:00Z,100.1,7.92,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T04:00:00Z,99.2,7.86,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T04:15:00Z,97.9,7.77,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T04:30:00Z,96.5,7.67,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T04:45:00Z,94.5,7.53,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T05:00:00Z,93.7,7.47,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T05:15:00Z,92.8,7.41,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T05:30:00Z,91.9,7.36,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T05:45:00Z,90.5,7.25,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T06:00:00Z,89.7,7.2,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T06:15:00Z,89.2,7.17,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T06:30:00Z,88.3,7.1,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T06:45:00Z,87.2,7.02,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T07:00:00Z,86.1,6.93,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T07:15:00Z,80.6,6.49,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T07:30:00Z,79.24,6.38,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T07:45:00Z,75.67,6.09,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T08:00:00Z,76.02,6.13,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T08:15:00Z,78.14,6.32,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T08:30:00Z,78.3,6.34,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T08:45:00Z,76.87,6.23,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T09:00:00Z,75.74,6.14,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T09:15:00Z,75.43,6.11,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T09:30:00Z,74.71,6.06,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T09:45:00Z,71.73,5.81,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T10:00:00Z,74.23,6.02,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T10:15:00Z,75.8,6.15,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T10:30:00Z,74.06,6.03,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T10:45:00Z,75.51,6.13,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T11:00:00Z,74.95,6.09,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T11:15:00Z,75.88,6.17,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T11:30:00Z,76.56,6.25,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T11:45:00Z,77.14,6.31,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T12:00:00Z,76.41,6.26,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T12:15:00Z,79.02,6.47,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T12:30:00Z,77.47,6.33,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T12:45:00Z,70.05,5.73,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T13:00:00Z,73.82,6.04,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T13:15:00Z,75.32,6.16,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T13:30:00Z,77.69,6.36,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T13:45:00Z,79.96,6.55,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T14:00:00Z,80.6,6.59,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T14:15:00Z,81.8,6.69,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-05-14T14:30:00Z,82.2,6.73,1111122
